product_id,product_name,total_sales,cumulative_sales,cumulative_sales_pct,product_rank,cumulative_product_pct
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,102.26,2269698.670000003,98.8,1368,73.47
OFF-SU-10004661,Acme Titanium Bonded Scissors,102.0,2269800.670000003,98.81,1369,73.52
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.99,2269902.6600000034,98.81,1370,73.58
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",101.94,2270004.6000000034,98.82,1371,73.63
OFF-PA-10002586,Xerox 1970,101.59,2270106.190000003,98.82,1372,73.68
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,100.93,2270207.1200000034,98.82,1373,73.74
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,100.92,2270308.0400000033,98.83,1374,73.79
OFF-EN-10001028,Staple envelope,100.63,2270408.670000003,98.83,1375,73.85
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,100.46,2270509.130000003,98.84,1376,73.9
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.39,2270609.5200000033,98.84,1377,73.95
OFF-PA-10000210,Xerox Blank Computer Paper,99.9,2270709.420000003,98.85,1378,74.01
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.8,2270809.220000003,98.85,1379,74.06
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,99.32,2270908.540000003,98.86,1380,74.11
OFF-ST-10003572,Portfile Personal File Boxes,99.12,2271007.660000003,98.86,1381,74.17
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,2271106.720000003,98.86,1382,74.22
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",98.87,2271205.590000003,98.87,1383,74.27
OFF-PA-10003177,Xerox 1999,98.5,2271304.090000003,98.87,1384,74.33
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,98.14,2271402.2300000032,98.88,1385,74.38
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.81,2271500.0400000033,98.88,1386,74.44
OFF-SU-10000952,Fiskars Home & Office Scissors,97.68,2271597.7200000035,98.89,1387,74.49
OFF-PA-10004255,Xerox 219,97.2,2271694.9200000037,98.89,1388,74.54
OFF-PA-10004782,Xerox 228,97.2,2271792.120000004,98.89,1389,74.6
OFF-LA-10000305,Avery 495,97.02,2271889.140000004,98.9,1390,74.65
OFF-AR-10003056,Newell 341,96.73,2271985.870000004,98.9,1391,74.7
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,96.65,2272082.5200000037,98.91,1392,74.76
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,96.42,2272178.9400000037,98.91,1393,74.81
FUR-FU-10001424,Dax Clear Box Frame,96.03,2272274.9700000035,98.91,1394,74.87
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",95.94,2272370.9100000034,98.92,1395,74.92
OFF-PA-10000029,Xerox 224,95.9,2272466.8100000033,98.92,1396,74.97
OFF-PA-10000788,Xerox 210,95.9,2272562.710000003,98.93,1397,75.03
OFF-PA-10003349,Xerox 1957,95.9,2272658.610000003,98.93,1398,75.08
OFF-LA-10003148,Avery 51,95.76,2272754.370000003,98.94,1399,75.13
OFF-LA-10000407,Avery White Multi-Purpose Labels,95.62,2272849.990000003,98.94,1400,75.19
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,95.08,2272945.070000003,98.94,1401,75.24
OFF-AR-10004269,Newell 31,94.99,2273040.0600000033,98.95,1402,75.3
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,94.86,2273134.920000003,98.95,1403,75.35
OFF-PA-10002947,Xerox 1923,94.86,2273229.780000003,98.96,1404,75.4
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,94.13,2273323.910000003,98.96,1405,75.46
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,93.98,2273417.890000003,98.96,1406,75.51
OFF-LA-10001771,Avery 513,93.62,2273511.510000003,98.97,1407,75.56
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,93.6,2273605.110000003,98.97,1408,75.62
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.53,2273698.640000003,98.98,1409,75.67
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.25,2273791.890000003,98.98,1410,75.73
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,2273885.110000003,98.99,1411,75.78
OFF-AR-10003829,Newell 35,93.15,2273978.260000003,98.99,1412,75.83
OFF-FA-10002780,Staples,92.98,2274071.240000003,98.99,1413,75.89
OFF-BI-10002557,Presstex Flexible Ring Binders,92.82,2274164.060000003,99.0,1414,75.94
OFF-PA-10003845,Xerox 1987,92.48,2274256.540000003,99.0,1415,75.99
OFF-PA-10004971,Xerox 196,92.48,2274349.020000003,99.01,1416,76.05
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,92.14,2274441.160000003,99.01,1417,76.1
OFF-BI-10000138,Acco Translucent Poly Ring Binders,91.73,2274532.890000003,99.01,1418,76.15
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.69,2274624.580000003,99.02,1419,76.21
OFF-ST-10000321,Akro Stacking Bins,91.52,2274716.100000003,99.02,1420,76.26
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,91.47,2274807.570000003,99.03,1421,76.32
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,2274899.010000003,99.03,1422,76.37
OFF-LA-10002195,Avery 481,91.17,2274990.180000003,99.03,1423,76.42
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,2275081.060000003,99.04,1424,76.48
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,90.88,2275171.9400000027,99.04,1425,76.53
OFF-AR-10003158,Fluorescent Highlighters by Dixon,90.74,2275262.680000003,99.05,1426,76.58
OFF-LA-10000121,Avery 48,90.72,2275353.400000003,99.05,1427,76.64
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,90.71,2275444.110000003,99.05,1428,76.69
OFF-AR-10003045,Prang Colored Pencils,90.55,2275534.660000003,99.06,1429,76.75
OFF-PA-10002709,Xerox 1956,89.7,2275624.360000003,99.06,1430,76.8
OFF-PA-10002751,Xerox 1920,89.7,2275714.0600000033,99.06,1431,76.85
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",89.55,2275803.610000003,99.07,1432,76.91
OFF-PA-10002365,Xerox 1967,89.42,2275893.030000003,99.07,1433,76.96
OFF-LA-10002787,Avery 480,89.25,2275982.280000003,99.08,1434,77.01
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,88.92,2276071.200000003,99.08,1435,77.07
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.9,2276160.100000003,99.08,1436,77.12
OFF-LA-10002034,Avery 478,88.38,2276248.480000003,99.09,1437,77.18
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,88.16,2276336.640000003,99.09,1438,77.23
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,2276424.750000003,99.1,1439,77.28
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,88.07,2276512.8200000026,99.1,1440,77.34
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",88.01,2276600.8300000024,99.1,1441,77.39
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,2276688.5800000024,99.11,1442,77.44
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,87.69,2276776.2700000023,99.11,1443,77.5
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,87.65,2276863.9200000023,99.11,1444,77.55
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,87.52,2276951.4400000023,99.12,1445,77.6
OFF-LA-10003223,Avery 508,87.4,2277038.840000002,99.12,1446,77.66
OFF-BI-10000546,Avery Durable Binders,87.26,2277126.100000002,99.13,1447,77.71
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),86.84,2277212.940000002,99.13,1448,77.77
OFF-AR-10003732,Newell 333,86.74,2277299.680000002,99.13,1449,77.82
OFF-AR-10004441,BIC Brite Liner Highlighters,86.11,2277385.790000002,99.14,1450,77.87
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,86.08,2277471.870000002,99.14,1451,77.93
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",86.0,2277557.870000002,99.14,1452,77.98
OFF-BI-10002949,Prestige Round Ring Binders,85.73,2277643.600000002,99.15,1453,78.03
OFF-PA-10000295,Xerox 229,85.54,2277729.140000002,99.15,1454,78.09
OFF-PA-10003001,Xerox 1986,85.5,2277814.640000002,99.16,1455,78.14
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.26,2277899.900000002,99.16,1456,78.2
OFF-LA-10003720,Avery 487,84.87,2277984.770000002,99.16,1457,78.25
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,2278069.6100000017,99.17,1458,78.3
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,84.83,2278154.440000002,99.17,1459,78.36
OFF-PA-10003270,Xerox 1954,84.48,2278238.920000002,99.17,1460,78.41
OFF-LA-10004689,Avery 512,84.39,2278323.310000002,99.18,1461,78.46
OFF-PA-10000223,Xerox 2000,84.24,2278407.550000002,99.18,1462,78.52
OFF-PA-10000552,Xerox 200,84.24,2278491.7900000024,99.19,1463,78.57
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.95,2278575.7400000026,99.19,1464,78.63
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,83.94,2278659.6800000025,99.19,1465,78.68
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.9,2278743.5800000024,99.2,1466,78.73
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,83.71,2278827.2900000024,99.2,1467,78.79
OFF-LA-10004853,Avery 483,83.66,2278910.9500000025,99.2,1468,78.84
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",83.49,2278994.4400000027,99.21,1469,78.89
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,2279077.8800000027,99.21,1470,78.95
OFF-AR-10000390,Newell Chalk Holder,83.43,2279161.310000003,99.21,1471,79.0
OFF-BI-10003669,3M Organizer Strips,83.16,2279244.470000003,99.22,1472,79.05
OFF-BI-10002827,Avery Durable Poly Binders,82.95,2279327.420000003,99.22,1473,79.11
FUR-FU-10000320,OIC Stacking Trays,82.83,2279410.2500000033,99.23,1474,79.16
OFF-AR-10002375,Newell 351,82.66,2279492.9100000034,99.23,1475,79.22
OFF-PA-10004733,Things To Do Today Spiral Book,82.37,2279575.2800000035,99.23,1476,79.27
OFF-PA-10001952,Xerox 1902,82.22,2279657.5000000037,99.24,1477,79.32
OFF-BI-10000145,Zipper Ring Binder Pockets,81.74,2279739.240000004,99.24,1478,79.38
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.65,2279820.890000004,99.24,1479,79.43
OFF-SU-10004115,Acme Stainless Steel Office Snips,81.42,2279902.310000004,99.25,1480,79.48
OFF-AR-10000634,Newell 320,81.32,2279983.6300000036,99.25,1481,79.54
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.01,2280064.6400000034,99.25,1482,79.59
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",80.95,2280145.5900000036,99.26,1483,79.65
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",80.94,2280226.5300000035,99.26,1484,79.7
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,2280307.3100000033,99.26,1485,79.75
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",80.59,2280387.900000003,99.27,1486,79.81
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,80.49,2280468.3900000034,99.27,1487,79.86
OFF-PA-10004609,Xerox 221,80.35,2280548.7400000035,99.28,1488,79.91
OFF-SU-10001225,Staple remover,80.22,2280628.9600000037,99.28,1489,79.97
OFF-AR-10001246,Newell 317,79.97,2280708.930000004,99.28,1490,80.02
OFF-ST-10001034,Eldon File Chest Portable File,79.4,2280788.330000004,99.29,1491,80.08
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.23,2280867.560000004,99.29,1492,80.13
OFF-PA-10001293,Xerox 1946,79.06,2280946.620000004,99.29,1493,80.18
OFF-PA-10004355,Xerox 231,79.06,2281025.680000004,99.3,1494,80.24
OFF-LA-10003190,Avery 474,78.34,2281104.0200000037,99.3,1495,80.29
OFF-EN-10002621,Staple envelope,78.24,2281182.260000004,99.3,1496,80.34
OFF-ST-10002957,Sterilite Show Offs Storage Containers,78.14,2281260.400000004,99.31,1497,80.4
OFF-BI-10001890,Avery Poly Binder Pockets,78.04,2281338.440000004,99.31,1498,80.45
OFF-EN-10004955,Fashion Color Clasp Envelopes,77.9,2281416.340000004,99.31,1499,80.5
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,77.87,2281494.210000004,99.32,1500,80.56
OFF-PA-10001801,Xerox 193,77.74,2281571.9500000044,99.32,1501,80.61
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,77.24,2281649.1900000046,99.32,1502,80.67
OFF-FA-10002975,Staples,77.11,2281726.3000000045,99.33,1503,80.72
OFF-PA-10001215,Xerox 1963,77.09,2281803.3900000043,99.33,1504,80.77
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",76.84,2281880.230000004,99.33,1505,80.83
OFF-SU-10001574,Acme Value Line Scissors,76.65,2281956.880000004,99.34,1506,80.88
OFF-PA-10003936,Xerox 1994,76.46,2282033.340000004,99.34,1507,80.93
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.09,2282109.430000004,99.34,1508,80.99
OFF-AR-10000255,Newell 328,75.92,2282185.350000004,99.35,1509,81.04
OFF-PA-10000213,Xerox 198,75.7,2282261.050000004,99.35,1510,81.1
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,75.62,2282336.670000004,99.35,1511,81.15
OFF-SU-10002557,Fiskars Spring-Action Scissors,75.49,2282412.1600000043,99.36,1512,81.2
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",75.49,2282487.6500000046,99.36,1513,81.26
OFF-BI-10004140,Avery Non-Stick Binders,75.43,2282563.0800000047,99.36,1514,81.31
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.35,2282638.430000005,99.37,1515,81.36
OFF-AR-10001954,Newell 331,75.31,2282713.740000005,99.37,1516,81.42
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",75.16,2282788.900000005,99.37,1517,81.47
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,75.1,2282864.000000005,99.38,1518,81.53
OFF-PA-10001609,Tops Wirebound Message Log Books,73.7,2282937.7000000053,99.38,1519,81.58
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.91,2283010.6100000055,99.38,1520,81.63
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",72.85,2283083.4600000056,99.39,1521,81.69
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.81,2283156.2700000056,99.39,1522,81.74
OFF-PA-10004734,Southworth Structures Collection,72.8,2283229.0700000054,99.39,1523,81.79
FUR-FU-10000550,Stacking Trays by OIC,72.71,2283301.7800000054,99.39,1524,81.85
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25,2283374.0300000054,99.4,1525,81.9
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,72.04,2283446.0700000054,99.4,1526,81.95
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,2283518.0500000054,99.4,1527,82.01
OFF-BI-10001679,GBC Instant Index System for Binding Systems,71.93,2283589.9800000056,99.41,1528,82.06
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,71.28,2283661.2600000054,99.41,1529,82.12
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,2283732.5100000054,99.41,1530,82.17
OFF-PA-10000528,Xerox 1981,70.75,2283803.2600000054,99.42,1531,82.22
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19,2283873.4500000053,99.42,1532,82.28
OFF-PA-10000232,Xerox 1975,69.98,2283943.4300000053,99.42,1533,82.33
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,69.77,2284013.2000000053,99.43,1534,82.38
OFF-FA-10001561,Stockwell Push Pins,69.76,2284082.960000005,99.43,1535,82.44
OFF-PA-10001846,Xerox 1899,69.36,2284152.320000005,99.43,1536,82.49
OFF-ST-10000617,Woodgrain Magazine Files by Perma,69.14,2284221.460000005,99.43,1537,82.55
OFF-BI-10003166,GBC Plasticlear Binding Covers,68.88,2284290.340000005,99.44,1538,82.6
OFF-LA-10000248,Avery 52,68.63,2284358.970000005,99.44,1539,82.65
OFF-AR-10000203,Newell 336,68.48,2284427.450000005,99.44,1540,82.71
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,2284495.7300000046,99.45,1541,82.76
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,68.28,2284564.0100000044,99.45,1542,82.81
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.17,2284632.1800000044,99.45,1543,82.87
OFF-EN-10001509,Poly String Tie Envelopes,68.14,2284700.3200000045,99.46,1544,82.92
OFF-AR-10000614,Barrel Sharpener,67.83,2284768.1500000046,99.46,1545,82.98
OFF-PA-10002230,Xerox 1897,67.73,2284835.8800000045,99.46,1546,83.03
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,2284903.1300000045,99.46,1547,83.08
OFF-FA-10000936,Acco Hot Clips Clips to Go,67.12,2284970.2500000047,99.47,1548,83.14
OFF-AR-10003394,Newell 332,67.03,2285037.2800000045,99.47,1549,83.19
OFF-LA-10004559,Avery 49,66.82,2285104.1000000043,99.47,1550,83.24
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,66.66,2285170.7600000044,99.48,1551,83.3
OFF-BI-10000773,Insertable Tab Post Binder Dividers,66.57,2285237.3300000043,99.48,1552,83.35
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,2285303.8900000043,99.48,1553,83.4
OFF-LA-10000443,Avery 501,66.42,2285370.3100000042,99.49,1554,83.46
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,66.41,2285436.7200000044,99.49,1555,83.51
OFF-LA-10003121,Avery 506,66.08,2285502.8000000045,99.49,1556,83.57
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,2285568.8300000043,99.49,1557,83.62
OFF-AR-10000127,Newell 321,65.6,2285634.4300000044,99.5,1558,83.67
OFF-AR-10003481,Newell 348,65.6,2285700.0300000045,99.5,1559,83.73
OFF-EN-10003160,Pastel Pink Envelopes,65.52,2285765.5500000045,99.5,1560,83.78
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,65.46,2285831.0100000044,99.51,1561,83.83
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,2285896.3500000043,99.51,1562,83.89
FUR-FU-10003829,Stackable Trays,65.3,2285961.650000004,99.51,1563,83.94
OFF-AR-10000940,Newell 343,65.27,2286026.920000004,99.51,1564,84.0
OFF-BI-10002976,ACCOHIDE Binder by Acco,65.25,2286092.170000004,99.52,1565,84.05
OFF-PA-10003657,Xerox 1927,65.06,2286157.230000004,99.52,1566,84.1
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.97,2286222.2000000044,99.52,1567,84.16
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06,2286286.2600000044,99.52,1568,84.21
OFF-FA-10004248,Advantus T-Pin Paper Clips,64.04,2286350.3000000045,99.53,1569,84.26
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,63.82,2286414.1200000043,99.53,1570,84.32
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",63.63,2286477.750000004,99.53,1571,84.37
TEC-PH-10000307,Shocksock Galaxy S4 Armband,63.51,2286541.260000004,99.54,1572,84.43
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",62.95,2286604.210000004,99.54,1573,84.48
OFF-EN-10003072,Peel & Seel Envelopes,62.86,2286667.070000004,99.54,1574,84.53
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,62.82,2286729.890000004,99.54,1575,84.59
OFF-LA-10003537,Avery 515,62.65,2286792.5400000038,99.55,1576,84.64
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",62.61,2286855.1500000036,99.55,1577,84.69
OFF-AR-10003651,Newell 350,62.32,2286917.4700000035,99.55,1578,84.75
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,62.28,2286979.7500000033,99.56,1579,84.8
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,62.13,2287041.880000003,99.56,1580,84.85
OFF-AP-10000804,Hoover Portapower Portable Vacuum,61.82,2287103.700000003,99.56,1581,84.91
OFF-AR-10000246,Newell 318,61.72,2287165.420000003,99.56,1582,84.96
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,61.54,2287226.960000003,99.57,1583,85.02
OFF-AR-10001547,Newell 311,61.44,2287288.400000003,99.57,1584,85.07
OFF-PA-10000809,Xerox 206,60.91,2287349.3100000033,99.57,1585,85.12
OFF-AR-10001166,Staples in misc. colors,60.64,2287409.9500000034,99.57,1586,85.18
OFF-PA-10000682,Xerox 1924,60.11,2287470.0600000033,99.58,1587,85.23
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,60.03,2287530.090000003,99.58,1588,85.28
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,59.98,2287590.070000003,99.58,1589,85.34
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",59.82,2287649.890000003,99.58,1590,85.39
OFF-AR-10001427,Newell 330,59.8,2287709.6900000027,99.59,1591,85.45
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",59.7,2287769.390000003,99.59,1592,85.5
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",59.7,2287829.090000003,99.59,1593,85.55
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.49,2287888.5800000033,99.59,1594,85.61
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",58.78,2287947.360000003,99.6,1595,85.66
OFF-FA-10002988,Ideal Clamps,58.69,2288006.050000003,99.6,1596,85.71
OFF-EN-10004030,Convenience Packs of Business Envelopes,58.64,2288064.690000003,99.6,1597,85.77
OFF-LA-10003077,Avery 500,58.48,2288123.170000003,99.6,1598,85.82
OFF-FA-10004968,Rubber Band Ball,58.34,2288181.510000003,99.61,1599,85.88
OFF-PA-10002105,Xerox 223,58.32,2288239.830000003,99.61,1600,85.93
OFF-PA-10001947,Xerox 1974,57.41,2288297.240000003,99.61,1601,85.98
OFF-BI-10002393,Binder Posts,57.4,2288354.640000003,99.61,1602,86.04
OFF-PA-10000130,Xerox 199,57.35,2288411.990000003,99.62,1603,86.09
OFF-LA-10000134,Avery 511,56.67,2288468.660000003,99.62,1604,86.14
OFF-LA-10000262,Avery 494,56.38,2288525.040000003,99.62,1605,86.2
OFF-PA-10003971,Xerox 1965,56.21,2288581.250000003,99.62,1606,86.25
OFF-AR-10002766,Prang Drawing Pencil Set,56.16,2288637.410000003,99.63,1607,86.31
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.16,2288693.570000003,99.63,1608,86.36
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.1,2288749.670000003,99.63,1609,86.41
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,2288805.760000003,99.63,1610,86.47
OFF-LA-10004345,Avery 493,55.97,2288861.7300000032,99.64,1611,86.52
OFF-PA-10004965,Xerox 1921,55.94,2288917.670000003,99.64,1612,86.57
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,55.76,2288973.430000003,99.64,1613,86.63
OFF-FA-10000304,Advantus Push Pins,54.94,2289028.370000003,99.64,1614,86.68
OFF-PA-10000551,Array Memo Cubes,54.91,2289083.280000003,99.65,1615,86.73
OFF-EN-10001415,Staple envelope,54.68,2289137.960000003,99.65,1616,86.79
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.6,2289192.5600000033,99.65,1617,86.84
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,54.58,2289247.1400000034,99.65,1618,86.9
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.47,2289301.6100000036,99.66,1619,86.95
OFF-PA-10000556,Xerox 208,54.43,2289356.0400000038,99.66,1620,87.0
OFF-AR-10002280,Staples in misc. colors,54.35,2289410.390000004,99.66,1621,87.06
OFF-FA-10000735,Staples,54.31,2289464.700000004,99.66,1622,87.11
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,53.76,2289518.4600000037,99.67,1623,87.16
OFF-LA-10004425,Staple-on labels,53.75,2289572.2100000037,99.67,1624,87.22
OFF-LA-10004409,Avery 492,53.57,2289625.7800000035,99.67,1625,87.27
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",53.46,2289679.2400000035,99.67,1626,87.33
OFF-ST-10003221,Staple magnet,53.4,2289732.6400000034,99.67,1627,87.38
OFF-BI-10004099,GBC VeloBinder Strips,52.99,2289785.6300000036,99.68,1628,87.43
OFF-PA-10003063,EcoTones Memo Sheets,52.8,2289838.4300000034,99.68,1629,87.49
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,51.78,2289890.210000003,99.68,1630,87.54
OFF-AR-10004817,Colorific Watercolor Pencils,51.6,2289941.8100000033,99.68,1631,87.59
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,51.48,2289993.2900000033,99.69,1632,87.65
OFF-BI-10004465,Avery Durable Slant Ring Binders,51.48,2290044.7700000033,99.69,1633,87.7
